date,All Employees: Management of Companies and Enterprises,state,msa,city,title,id,frequency,seasonal_adjustment
1993-09-01,128.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-10-01,129,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-11-01,129.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-12-01,129.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-01-01,130.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-02-01,130.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-03-01,130.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-04-01,130.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-05-01,131.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-06-01,131.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-07-01,131,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-08-01,131.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-09-01,131.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-10-01,131.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-11-01,132.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1994-12-01,132.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-01-01,132.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-02-01,132.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-03-01,133.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-04-01,133.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-05-01,134.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-06-01,134.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-07-01,130.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-08-01,131.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-09-01,132.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-10-01,132.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-11-01,132.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1995-12-01,132.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-01-01,132.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-02-01,132.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-03-01,132.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-04-01,133.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-05-01,134.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-06-01,134.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-07-01,134.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-08-01,134.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-09-01,135.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-10-01,135.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-11-01,135.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1996-12-01,135.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-01-01,136.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-02-01,136.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-03-01,136.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-04-01,137,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-05-01,137.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-06-01,137.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-07-01,139.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-08-01,139.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-09-01,138.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-10-01,139.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-11-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1997-12-01,138.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-01-01,138.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-02-01,138.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-03-01,138.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-04-01,138.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-05-01,139.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-06-01,139.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-07-01,139.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-08-01,139.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-09-01,139.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-10-01,140.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-11-01,140.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1998-12-01,140.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-01-01,141.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-02-01,141.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-03-01,142.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-04-01,140.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-05-01,141.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-06-01,141,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-07-01,140.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-08-01,140.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-09-01,140.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-10-01,140.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-11-01,140.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1999-12-01,141.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-01-01,138.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-02-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-03-01,138.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-04-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-05-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-06-01,138.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-07-01,138.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-08-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-09-01,138,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-10-01,137.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-11-01,137.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2000-12-01,137.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-01-01,137.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-02-01,137.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-03-01,137.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-04-01,137.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-05-01,138.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-06-01,139.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-07-01,141.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-08-01,141.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-09-01,141.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-10-01,141,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-11-01,141.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2001-12-01,141.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-01-01,140.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-02-01,140.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-03-01,140.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-04-01,141.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-05-01,141.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-06-01,140.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
2002-07-01,140.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
