date,Housing Inventory: Active Listing Count,state,msa,city
2021-10-01,11.9,NE,"Lincoln, NE",Lincoln
2021-11-01,1.43,NE,"Lincoln, NE",Lincoln
2017-07-01,-3.0,NE,"Lincoln, NE",Lincoln
2017-08-01,-0.54,NE,"Lincoln, NE",Lincoln
2017-09-01,3.8,NE,"Lincoln, NE",Lincoln
2017-10-01,-5.1,NE,"Lincoln, NE",Lincoln
2017-11-01,-6.04,NE,"Lincoln, NE",Lincoln
2017-12-01,1.01,NE,"Lincoln, NE",Lincoln
2018-01-01,2.51,NE,"Lincoln, NE",Lincoln
2018-02-01,2.31,NE,"Lincoln, NE",Lincoln
2018-03-01,1.36,NE,"Lincoln, NE",Lincoln
2018-04-01,12.84,NE,"Lincoln, NE",Lincoln
2018-05-01,18.15,NE,"Lincoln, NE",Lincoln
2018-06-01,17.16,NE,"Lincoln, NE",Lincoln
2018-07-01,18.26,NE,"Lincoln, NE",Lincoln
2018-08-01,17.34,NE,"Lincoln, NE",Lincoln
2018-09-01,15.45,NE,"Lincoln, NE",Lincoln
2018-10-01,24.64,NE,"Lincoln, NE",Lincoln
2018-11-01,33.47,NE,"Lincoln, NE",Lincoln
2018-12-01,28.71,NE,"Lincoln, NE",Lincoln
2019-01-01,23.74,NE,"Lincoln, NE",Lincoln
2019-02-01,22.94,NE,"Lincoln, NE",Lincoln
2019-03-01,83.22,NE,"Lincoln, NE",Lincoln
2019-04-01,10.42,NE,"Lincoln, NE",Lincoln
2019-05-01,24.96,NE,"Lincoln, NE",Lincoln
2019-06-01,11.58,NE,"Lincoln, NE",Lincoln
2019-07-01,-2.74,NE,"Lincoln, NE",Lincoln
2019-08-01,-3.23,NE,"Lincoln, NE",Lincoln
2019-09-01,3.4,NE,"Lincoln, NE",Lincoln
2019-10-01,-2.73,NE,"Lincoln, NE",Lincoln
2019-11-01,-13.94,NE,"Lincoln, NE",Lincoln
2019-12-01,-12.76,NE,"Lincoln, NE",Lincoln
2020-01-01,-15.97,NE,"Lincoln, NE",Lincoln
2020-02-01,-20.24,NE,"Lincoln, NE",Lincoln
2020-03-01,-41.67,NE,"Lincoln, NE",Lincoln
2020-04-01,1.45,NE,"Lincoln, NE",Lincoln
2020-05-01,-21.04,NE,"Lincoln, NE",Lincoln
2020-06-01,-32.13,NE,"Lincoln, NE",Lincoln
2020-07-01,-35.34,NE,"Lincoln, NE",Lincoln
2020-08-01,-43.2,NE,"Lincoln, NE",Lincoln
2020-09-01,-49.56,NE,"Lincoln, NE",Lincoln
2020-10-01,-51.14,NE,"Lincoln, NE",Lincoln
2020-11-01,-45.22,NE,"Lincoln, NE",Lincoln
2020-12-01,-42.75,NE,"Lincoln, NE",Lincoln
2021-01-01,-41.97,NE,"Lincoln, NE",Lincoln
2021-02-01,-40.69,NE,"Lincoln, NE",Lincoln
2021-03-01,-41.44,NE,"Lincoln, NE",Lincoln
2021-04-01,-47.5,NE,"Lincoln, NE",Lincoln
2021-05-01,-44.61,NE,"Lincoln, NE",Lincoln
2021-06-01,-26.52,NE,"Lincoln, NE",Lincoln
2021-07-01,-17.03,NE,"Lincoln, NE",Lincoln
2021-08-01,-11.34,NE,"Lincoln, NE",Lincoln
2021-09-01,-5.0,NE,"Lincoln, NE",Lincoln
2021-10-01,8.19,NE,"Lincoln, NE",Lincoln
2021-11-01,5.53,NE,"Lincoln, NE",Lincoln
2016-07-01,1979.0,IL,"Rockford, IL",Rockford
2016-08-01,1845.0,IL,"Rockford, IL",Rockford
2016-09-01,1831.0,IL,"Rockford, IL",Rockford
2016-10-01,1834.0,IL,"Rockford, IL",Rockford
2016-11-01,1777.0,IL,"Rockford, IL",Rockford
2016-12-01,1651.0,IL,"Rockford, IL",Rockford
2017-01-01,1480.0,IL,"Rockford, IL",Rockford
2017-02-01,1406.0,IL,"Rockford, IL",Rockford
2017-03-01,1357.0,IL,"Rockford, IL",Rockford
2017-04-01,1324.0,IL,"Rockford, IL",Rockford
2017-05-01,1338.0,IL,"Rockford, IL",Rockford
2017-06-01,1420.0,IL,"Rockford, IL",Rockford
2017-07-01,1474.0,IL,"Rockford, IL",Rockford
2017-08-01,1727.0,IL,"Rockford, IL",Rockford
2017-09-01,1746.0,IL,"Rockford, IL",Rockford
2017-10-01,1725.0,IL,"Rockford, IL",Rockford
2017-11-01,1569.0,IL,"Rockford, IL",Rockford
2017-12-01,1411.0,IL,"Rockford, IL",Rockford
2018-01-01,1319.0,IL,"Rockford, IL",Rockford
2018-02-01,1191.0,IL,"Rockford, IL",Rockford
2018-03-01,1097.0,IL,"Rockford, IL",Rockford
2018-04-01,1060.0,IL,"Rockford, IL",Rockford
2018-05-01,1182.0,IL,"Rockford, IL",Rockford
2018-06-01,1342.0,IL,"Rockford, IL",Rockford
2018-07-01,1467.0,IL,"Rockford, IL",Rockford
2018-08-01,1521.0,IL,"Rockford, IL",Rockford
2018-09-01,1551.0,IL,"Rockford, IL",Rockford
2018-10-01,1556.0,IL,"Rockford, IL",Rockford
2018-11-01,1439.0,IL,"Rockford, IL",Rockford
2018-12-01,1374.0,IL,"Rockford, IL",Rockford
2019-01-01,1268.0,IL,"Rockford, IL",Rockford
2019-02-01,1174.0,IL,"Rockford, IL",Rockford
2019-03-01,1099.0,IL,"Rockford, IL",Rockford
2019-04-01,1023.0,IL,"Rockford, IL",Rockford
2019-05-01,1119.0,IL,"Rockford, IL",Rockford
2019-06-01,1238.0,IL,"Rockford, IL",Rockford
2019-07-01,1402.0,IL,"Rockford, IL",Rockford
2019-08-01,1491.0,IL,"Rockford, IL",Rockford
2019-09-01,1584.0,IL,"Rockford, IL",Rockford
2019-10-01,1658.0,IL,"Rockford, IL",Rockford
2019-11-01,1605.0,IL,"Rockford, IL",Rockford
2019-12-01,1453.0,IL,"Rockford, IL",Rockford
2020-01-01,1323.0,IL,"Rockford, IL",Rockford
2020-02-01,1195.0,IL,"Rockford, IL",Rockford
2020-03-01,1097.0,IL,"Rockford, IL",Rockford
2020-04-01,1064.0,IL,"Rockford, IL",Rockford
2020-05-01,950.0,IL,"Rockford, IL",Rockford
2020-06-01,876.0,IL,"Rockford, IL",Rockford
2020-07-01,801.0,IL,"Rockford, IL",Rockford
2020-08-01,731.0,IL,"Rockford, IL",Rockford
2020-09-01,704.0,IL,"Rockford, IL",Rockford
2020-10-01,752.0,IL,"Rockford, IL",Rockford
2020-11-01,751.0,IL,"Rockford, IL",Rockford
2020-12-01,648.0,IL,"Rockford, IL",Rockford
2021-01-01,515.0,IL,"Rockford, IL",Rockford
2021-02-01,364.0,IL,"Rockford, IL",Rockford
2021-03-01,310.0,IL,"Rockford, IL",Rockford
2021-04-01,285.0,IL,"Rockford, IL",Rockford
2021-05-01,385.0,IL,"Rockford, IL",Rockford
2021-06-01,565.0,IL,"Rockford, IL",Rockford
2021-07-01,636.0,IL,"Rockford, IL",Rockford
2021-08-01,779.0,IL,"Rockford, IL",Rockford
2021-09-01,787.0,IL,"Rockford, IL",Rockford
2021-10-01,796.0,IL,"Rockford, IL",Rockford
2021-11-01,725.0,IL,"Rockford, IL",Rockford
2017-07-01,3.8,IL,"Rockford, IL",Rockford
2017-08-01,17.16,IL,"Rockford, IL",Rockford
2017-09-01,1.1,IL,"Rockford, IL",Rockford
2017-10-01,-1.2,IL,"Rockford, IL",Rockford
2017-11-01,-9.04,IL,"Rockford, IL",Rockford
2017-12-01,-10.07,IL,"Rockford, IL",Rockford
2018-01-01,-6.52,IL,"Rockford, IL",Rockford
2018-02-01,-9.7,IL,"Rockford, IL",Rockford
2018-03-01,-7.89,IL,"Rockford, IL",Rockford
2018-04-01,-3.37,IL,"Rockford, IL",Rockford
2018-05-01,11.51,IL,"Rockford, IL",Rockford
2018-06-01,13.54,IL,"Rockford, IL",Rockford
2018-07-01,9.31,IL,"Rockford, IL",Rockford
2018-08-01,3.68,IL,"Rockford, IL",Rockford
2018-09-01,1.97,IL,"Rockford, IL",Rockford
2018-10-01,0.32,IL,"Rockford, IL",Rockford
2018-11-01,-7.52,IL,"Rockford, IL",Rockford
2018-12-01,-4.52,IL,"Rockford, IL",Rockford
2019-01-01,-7.71,IL,"Rockford, IL",Rockford
2019-02-01,-7.41,IL,"Rockford, IL",Rockford
2019-03-01,-6.39,IL,"Rockford, IL",Rockford
2019-04-01,-6.92,IL,"Rockford, IL",Rockford
2019-05-01,9.38,IL,"Rockford, IL",Rockford
2019-06-01,10.63,IL,"Rockford, IL",Rockford
2019-07-01,13.25,IL,"Rockford, IL",Rockford
2019-08-01,6.35,IL,"Rockford, IL",Rockford
2019-09-01,6.24,IL,"Rockford, IL",Rockford
2019-10-01,4.67,IL,"Rockford, IL",Rockford
2019-11-01,-3.2,IL,"Rockford, IL",Rockford
2019-12-01,-9.47,IL,"Rockford, IL",Rockford
2020-01-01,-8.95,IL,"Rockford, IL",Rockford
2020-02-01,-9.67,IL,"Rockford, IL",Rockford
2020-03-01,-8.2,IL,"Rockford, IL",Rockford
2020-04-01,-3.01,IL,"Rockford, IL",Rockford
2020-05-01,-10.71,IL,"Rockford, IL",Rockford
2020-06-01,-7.79,IL,"Rockford, IL",Rockford
2020-07-01,-8.56,IL,"Rockford, IL",Rockford
2020-08-01,-8.74,IL,"Rockford, IL",Rockford
2020-09-01,-3.69,IL,"Rockford, IL",Rockford
2020-10-01,6.82,IL,"Rockford, IL",Rockford
2020-11-01,-0.13,IL,"Rockford, IL",Rockford
2020-12-01,-13.72,IL,"Rockford, IL",Rockford
2021-01-01,-20.52,IL,"Rockford, IL",Rockford
2021-02-01,-29.32,IL,"Rockford, IL",Rockford
2021-03-01,-14.84,IL,"Rockford, IL",Rockford
2021-04-01,-8.06,IL,"Rockford, IL",Rockford
2021-05-01,35.09,IL,"Rockford, IL",Rockford
2021-06-01,46.75,IL,"Rockford, IL",Rockford
2021-07-01,12.57,IL,"Rockford, IL",Rockford
2021-08-01,22.48,IL,"Rockford, IL",Rockford
2021-09-01,1.03,IL,"Rockford, IL",Rockford
2021-10-01,1.14,IL,"Rockford, IL",Rockford
2021-11-01,-8.92,IL,"Rockford, IL",Rockford
2017-07-01,-25.52,IL,"Rockford, IL",Rockford
2017-08-01,-6.4,IL,"Rockford, IL",Rockford
2017-09-01,-4.64,IL,"Rockford, IL",Rockford
2017-10-01,-5.94,IL,"Rockford, IL",Rockford
2017-11-01,-11.71,IL,"Rockford, IL",Rockford
2017-12-01,-14.54,IL,"Rockford, IL",Rockford
2018-01-01,-10.88,IL,"Rockford, IL",Rockford
2018-02-01,-15.29,IL,"Rockford, IL",Rockford
2018-03-01,-19.16,IL,"Rockford, IL",Rockford
2018-04-01,-19.94,IL,"Rockford, IL",Rockford
2018-05-01,-11.66,IL,"Rockford, IL",Rockford
2018-06-01,-5.49,IL,"Rockford, IL",Rockford
2018-07-01,-0.47,IL,"Rockford, IL",Rockford
2018-08-01,-11.93,IL,"Rockford, IL",Rockford
2018-09-01,-11.17,IL,"Rockford, IL",Rockford
2018-10-01,-9.8,IL,"Rockford, IL",Rockford
2018-11-01,-8.29,IL,"Rockford, IL",Rockford
2018-12-01,-2.62,IL,"Rockford, IL",Rockford
2019-01-01,-3.87,IL,"Rockford, IL",Rockford
2019-02-01,-1.43,IL,"Rockford, IL",Rockford
2019-03-01,0.18,IL,"Rockford, IL",Rockford
2019-04-01,-3.49,IL,"Rockford, IL",Rockford
2019-05-01,-5.33,IL,"Rockford, IL",Rockford
2019-06-01,-7.75,IL,"Rockford, IL",Rockford
2019-07-01,-4.43,IL,"Rockford, IL",Rockford
2019-08-01,-1.97,IL,"Rockford, IL",Rockford
2019-09-01,2.13,IL,"Rockford, IL",Rockford
2019-10-01,6.56,IL,"Rockford, IL",Rockford
2019-11-01,11.54,IL,"Rockford, IL",Rockford
2019-12-01,5.75,IL,"Rockford, IL",Rockford
2020-01-01,4.34,IL,"Rockford, IL",Rockford
2020-02-01,1.79,IL,"Rockford, IL",Rockford
2020-03-01,-0.18,IL,"Rockford, IL",Rockford
2020-04-01,4.01,IL,"Rockford, IL",Rockford
2020-05-01,-15.1,IL,"Rockford, IL",Rockford
2020-06-01,-29.24,IL,"Rockford, IL",Rockford
2020-07-01,-42.87,IL,"Rockford, IL",Rockford
2020-08-01,-50.97,IL,"Rockford, IL",Rockford
2020-09-01,-55.56,IL,"Rockford, IL",Rockford
2020-10-01,-54.64,IL,"Rockford, IL",Rockford
2020-11-01,-53.21,IL,"Rockford, IL",Rockford
2020-12-01,-55.4,IL,"Rockford, IL",Rockford
2021-01-01,-61.07,IL,"Rockford, IL",Rockford
2021-02-01,-69.54,IL,"Rockford, IL",Rockford
2021-03-01,-71.74,IL,"Rockford, IL",Rockford
2021-04-01,-73.21,IL,"Rockford, IL",Rockford
2021-05-01,-59.47,IL,"Rockford, IL",Rockford
2021-06-01,-35.5,IL,"Rockford, IL",Rockford
2021-07-01,-20.6,IL,"Rockford, IL",Rockford
2021-08-01,6.57,IL,"Rockford, IL",Rockford
2021-09-01,11.79,IL,"Rockford, IL",Rockford
2021-10-01,5.85,IL,"Rockford, IL",Rockford
2021-11-01,-3.46,IL,"Rockford, IL",Rockford
2016-07-01,819.0,WA,"Kennewick-Richland, WA",Kennewick
2016-08-01,860.0,WA,"Kennewick-Richland, WA",Kennewick
2016-09-01,869.0,WA,"Kennewick-Richland, WA",Kennewick
2016-10-01,822.0,WA,"Kennewick-Richland, WA",Kennewick
2016-11-01,723.0,WA,"Kennewick-Richland, WA",Kennewick
2016-12-01,653.0,WA,"Kennewick-Richland, WA",Kennewick
2017-01-01,581.0,WA,"Kennewick-Richland, WA",Kennewick
2017-02-01,513.0,WA,"Kennewick-Richland, WA",Kennewick
2017-03-01,498.0,WA,"Kennewick-Richland, WA",Kennewick
2017-04-01,549.0,WA,"Kennewick-Richland, WA",Kennewick
2017-05-01,576.0,WA,"Kennewick-Richland, WA",Kennewick
2017-06-01,614.0,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,716.0,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,805.0,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,1165.0,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,1205.0,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,1156.0,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,974.0,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,840.0,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,827.0,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,853.0,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,932.0,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,983.0,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,749.0,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,1068.0,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,1133.0,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,1154.0,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,1144.0,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,1065.0,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,941.0,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,878.0,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,823.0,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,668.0,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,517.0,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,537.0,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,540.0,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,586.0,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,646.0,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,715.0,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,723.0,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,680.0,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,633.0,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,576.0,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,500.0,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,495.0,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,500.0,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,475.0,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,477.0,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,494.0,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,457.0,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,451.0,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,456.0,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,408.0,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,347.0,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,317.0,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,277.0,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,228.0,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,198.0,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,204.0,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,196.0,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,225.0,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,284.0,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,350.0,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,382.0,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,416.0,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,16.61,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,12.43,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,44.72,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,3.43,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,-4.07,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,-15.74,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,-13.76,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,-1.55,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,3.14,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,9.26,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,5.47,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,-23.8,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,42.59,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,6.09,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,1.85,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,-0.87,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,-6.91,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,-11.64,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,-6.7,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,-6.26,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,-18.83,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,-22.6,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,3.87,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,0.56,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,8.52,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,10.24,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,10.68,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,1.12,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,-5.95,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,-6.91,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,-9.0,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,-13.19,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,-1.0,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,1.01,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,-5.0,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,0.42,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,3.56,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,-7.49,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-1.31,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,1.11,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,-10.53,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,-14.95,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-8.65,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,-12.62,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,-17.69,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,-13.16,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,3.03,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,-3.92,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,14.8,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,26.22,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,23.24,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,9.14,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,8.9,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,-12.58,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,-6.4,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,34.06,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,46.59,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,59.89,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,49.16,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,44.58,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,61.21,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,71.29,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,69.76,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,70.66,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,21.99,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,49.16,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,40.75,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,-0.94,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,-5.06,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,-7.87,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,-3.39,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,4.52,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,-0.48,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,-21.69,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,-44.53,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,-45.37,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,-27.9,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,-45.13,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,-42.98,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,-38.04,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,-36.8,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,-36.15,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,-32.73,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,-34.4,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,-39.25,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,-25.9,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,-3.29,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,-11.55,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,-11.67,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,-15.7,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,-29.26,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-36.92,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,-36.93,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,-40.0,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,-45.18,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-44.97,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,-44.6,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,-53.94,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,-60.4,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,-57.05,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,-58.91,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,-54.45,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,-37.86,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,-22.39,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,-16.23,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,1.96,WA,"Kennewick-Richland, WA",Kennewick
2016-07-01,1864.0,VA,"Charlottesville, VA",Charlottesville
2016-08-01,1835.0,VA,"Charlottesville, VA",Charlottesville
2016-09-01,1803.0,VA,"Charlottesville, VA",Charlottesville
2016-10-01,1766.0,VA,"Charlottesville, VA",Charlottesville
2016-11-01,1598.0,VA,"Charlottesville, VA",Charlottesville
2016-12-01,1444.0,VA,"Charlottesville, VA",Charlottesville
2017-01-01,1312.0,VA,"Charlottesville, VA",Charlottesville
2017-02-01,1369.0,VA,"Charlottesville, VA",Charlottesville
2017-03-01,1521.0,VA,"Charlottesville, VA",Charlottesville
2017-04-01,1658.0,VA,"Charlottesville, VA",Charlottesville
2017-05-01,1725.0,VA,"Charlottesville, VA",Charlottesville
2017-06-01,1732.0,VA,"Charlottesville, VA",Charlottesville
2017-07-01,1694.0,VA,"Charlottesville, VA",Charlottesville
2017-08-01,1676.0,VA,"Charlottesville, VA",Charlottesville
2017-09-01,1676.0,VA,"Charlottesville, VA",Charlottesville
2017-10-01,1614.0,VA,"Charlottesville, VA",Charlottesville
2017-11-01,1531.0,VA,"Charlottesville, VA",Charlottesville
2017-12-01,1334.0,VA,"Charlottesville, VA",Charlottesville
2018-01-01,1257.0,VA,"Charlottesville, VA",Charlottesville
2018-02-01,1293.0,VA,"Charlottesville, VA",Charlottesville
2018-03-01,1464.0,VA,"Charlottesville, VA",Charlottesville
2018-04-01,1603.0,VA,"Charlottesville, VA",Charlottesville
2018-05-01,1689.0,VA,"Charlottesville, VA",Charlottesville
2018-06-01,1723.0,VA,"Charlottesville, VA",Charlottesville
2018-07-01,1694.0,VA,"Charlottesville, VA",Charlottesville
2018-08-01,1667.0,VA,"Charlottesville, VA",Charlottesville
2018-09-01,1690.0,VA,"Charlottesville, VA",Charlottesville
2018-10-01,1704.0,VA,"Charlottesville, VA",Charlottesville
2018-11-01,1552.0,VA,"Charlottesville, VA",Charlottesville
2018-12-01,1363.0,VA,"Charlottesville, VA",Charlottesville
2019-01-01,1267.0,VA,"Charlottesville, VA",Charlottesville
2019-02-01,1292.0,VA,"Charlottesville, VA",Charlottesville
2019-03-01,1409.0,VA,"Charlottesville, VA",Charlottesville
2019-04-01,1539.0,VA,"Charlottesville, VA",Charlottesville
2019-05-01,1624.0,VA,"Charlottesville, VA",Charlottesville
2019-06-01,1624.0,VA,"Charlottesville, VA",Charlottesville
2019-07-01,1618.0,VA,"Charlottesville, VA",Charlottesville
2019-08-01,1601.0,VA,"Charlottesville, VA",Charlottesville
2019-09-01,1580.0,VA,"Charlottesville, VA",Charlottesville
2019-10-01,1584.0,VA,"Charlottesville, VA",Charlottesville
2019-11-01,1448.0,VA,"Charlottesville, VA",Charlottesville
2019-12-01,1262.0,VA,"Charlottesville, VA",Charlottesville
2020-01-01,1164.0,VA,"Charlottesville, VA",Charlottesville
2020-02-01,1192.0,VA,"Charlottesville, VA",Charlottesville
2020-03-01,1264.0,VA,"Charlottesville, VA",Charlottesville
