date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-10-01,-12.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2020-11-01,12.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2020-12-01,22.2222222,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-01-01,9.0909091,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-02-01,-31.0606061,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-03-01,-28.5714286,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-04-01,16.9230769,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-05-01,-15.7894737,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-06-01,-6.25,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-07-01,5.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-08-01,12.6984127,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-09-01,16.9014085,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-10-01,3.6144578,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2021-11-01,6.9767442,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Month-Over-Month in Gainesville, GA (CBSA)",MEDDAYONMARMM23580,Monthly,Not Seasonally Adjusted
2017-07-01,3.030303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,4.9019608,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,19.6261682,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-10-01,7.8125,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-11-01,-4.3478261,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-12-01,6.0606061,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-01-01,5.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-02-01,-12.244898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-03-01,-24.0310078,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-04-01,-9.1836735,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-05-01,-3.3707865,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-06-01,4.6511628,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-07-01,14.4444444,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-08-01,4.8543689,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-09-01,9.2592593,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-10-01,7.6271186,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-11-01,0.7874016,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2018-12-01,7.8125,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-01-01,7.2463768,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-02-01,-11.4864865,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-03-01,-16.0305344,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-04-01,-7.2727273,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-05-01,-0.9803922,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-06-01,2.970297,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-07-01,0.9615385,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-08-01,8.5714286,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-09-01,4.3859649,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-10-01,5.8823529,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-11-01,1.5873016,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2019-12-01,7.8125,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-01-01,2.8985507,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-02-01,-18.3098592,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-03-01,-15.5172414,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-04-01,11.2244898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-05-01,15.5963303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-06-01,-9.5238095,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-07-01,-8.7719298,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-08-01,-3.8461538,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-09-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-10-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-11-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2020-12-01,10.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-01-01,9.0909091,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-02-01,-14.1666667,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-03-01,-0.9708738,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-04-01,-16.6666667,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-05-01,-10.5882353,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-06-01,-3.9473684,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-07-01,-1.369863,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-08-01,2.7777778,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-09-01,12.1621622,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-10-01,8.4337349,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2021-11-01,4.4444444,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-07-01,-5.7142857,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2017-08-01,13.6363636,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2017-09-01,17.3333333,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2017-11-01,9.0909091,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2017-12-01,16.6666667,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-01-01,17.8571429,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-02-01,-18.1818182,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-03-01,-29.6296296,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-04-01,-9.2105263,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-05-01,7.2463768,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-06-01,-2.7027027,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-07-01,2.7777778,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-08-01,2.7027027,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-09-01,13.1578947,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-10-01,8.1395349,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-11-01,9.6774194,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2018-12-01,23.5294118,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-01-01,3.968254,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-02-01,-3.0534351,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-03-01,5.511811,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-04-01,-22.3880597,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-05-01,-19.2307692,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-06-01,-2.3809524,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-07-01,-21.9512195,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-08-01,9.375,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-09-01,18.5714286,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
2019-10-01,13.253012,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Days on Market Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDDAYONMARMM28420,Monthly,Not Seasonally Adjusted
