date,All Employees: Retail Trade: Food and Beverage Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2000-01-01,19.3764281105344,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-02-01,19.6331554880362,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-03-01,19.6666360037607,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-04-01,19.3858768960568,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-05-01,19.562761352396397,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-06-01,19.8296118117461,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-07-01,19.4381179914623,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-08-01,19.431766304254104,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-09-01,19.3580269427115,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-10-01,20.1283618717062,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-11-01,19.8069685111654,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2000-12-01,19.8299684829053,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-01-01,20.1340257992942,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-02-01,19.8547480893898,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-03-01,20.2129564377239,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-04-01,20.1651882741941,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-05-01,20.0725624091464,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-06-01,20.3046746312444,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-07-01,20.3098655255061,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-08-01,20.2251269427008,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-09-01,20.1389014472545,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-10-01,19.994681253422602,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-11-01,19.688633494885,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2001-12-01,19.566092540662503,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-01-01,19.265579247706302,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-02-01,19.1795892031745,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-03-01,19.1664657414409,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-04-01,19.2976423792778,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-05-01,19.3420766589117,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-06-01,19.412389347261,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-07-01,19.4889216449133,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-08-01,19.6144156695523,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-09-01,19.9426452952886,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-10-01,19.8622414492811,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-11-01,19.9764906303748,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2002-12-01,20.184263409126,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-01-01,21.2269611441776,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-02-01,21.0403254285775,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-03-01,20.859199233049,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-04-01,20.8524324463223,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-05-01,20.6995315225756,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-06-01,20.6258076574617,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-07-01,20.6582119943461,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-08-01,20.483704964035198,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-09-01,20.365099376345302,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-10-01,20.233615928454398,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-11-01,20.1640055241395,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2003-12-01,20.036006633573102,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-01-01,19.907027726339,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-02-01,19.9356856605265,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-03-01,19.889865483376397,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-04-01,19.9781237613972,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-05-01,19.9534508736947,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-06-01,19.978341190260103,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-07-01,19.9724046183733,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-08-01,19.9789462779193,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-09-01,19.8848659675445,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-10-01,20.2007488904029,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-11-01,20.163292524512602,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2004-12-01,19.874715979981,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-01-01,19.7885963740044,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-02-01,19.5326186545415,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-03-01,19.6974559217837,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-04-01,19.8331903430758,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-05-01,20.2216027267323,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-06-01,20.1328414484775,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-07-01,20.3898261788607,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-08-01,20.075600691471,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-09-01,19.908554079243604,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-10-01,19.766467808332802,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-11-01,19.8567713762651,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2005-12-01,20.1131662368361,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-01-01,20.049246135116302,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-02-01,20.035078202207398,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-03-01,20.189957991562,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-04-01,20.314191394766603,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-05-01,20.4143586973563,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-06-01,20.271115539744102,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-07-01,20.5136949461459,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-08-01,20.6785172624134,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-09-01,20.826761707523,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-10-01,20.952484773069997,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-11-01,20.8481121558218,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2006-12-01,20.626119303916198,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-01-01,21.120809534616,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-02-01,21.1511352861523,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-03-01,21.1662784706017,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-04-01,21.203478015481103,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-05-01,20.9067078512504,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-06-01,21.014375464691,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-07-01,20.835521535821602,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-08-01,20.694339714541602,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-09-01,21.040266851754502,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-10-01,21.1476172279323,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-11-01,21.4400567213146,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2007-12-01,21.0407162969429,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-01-01,21.087278672876998,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-02-01,20.9255168812144,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-03-01,20.8078471673889,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-04-01,20.695783320655,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-05-01,20.711237831979602,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
2008-06-01,20.635214786363896,OH,"Cincinnati, OH-KY-IN",Cincinnati,"All Employees: Retail Trade: Food and Beverage Stores in Cincinnati, OH-KY-IN (MSA)",SMU39171404244500001SA,Monthly,Seasonally Adjusted
