date,All Employees: Information: Telecommunications,state,msa,city,title,id,frequency,seasonal_adjustment
2000-04-01,64.33518704354721,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-05-01,64.44204334163689,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-06-01,65.74006043486399,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-07-01,67.2168854578115,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-08-01,68.16634732561249,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-09-01,68.91951562182089,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-10-01,69.097751800795,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-11-01,69.5613160473433,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2000-12-01,69.46918177436379,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-01-01,65.90705936814649,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-02-01,66.1660429376193,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-03-01,66.632353110713,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-04-01,66.8230145111377,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-05-01,66.1343625071265,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-06-01,65.9722576612715,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-07-01,65.53270248107701,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-08-01,64.9450089262095,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-09-01,64.4141107281871,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-10-01,64.259332892201,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-11-01,63.4923801479842,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2001-12-01,62.4801983567946,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-01-01,62.357060336885795,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-02-01,61.428889411406004,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-03-01,61.0266565751402,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-04-01,57.7226340003934,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-05-01,57.0714446311906,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-06-01,56.3992876838801,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-07-01,55.01221227673861,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-08-01,54.2217224999775,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-09-01,53.6899688317947,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-10-01,53.1137619127417,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-11-01,52.854572186788,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2002-12-01,52.072459409602004,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-01-01,51.6861480177961,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-02-01,51.14018124144,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-03-01,50.729415882728006,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-04-01,50.384437113815004,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-05-01,50.1064854838413,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-06-01,49.719035845578794,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-07-01,50.1033796979171,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-08-01,50.0167152829621,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-09-01,49.666609372962505,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-10-01,49.262680392716,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-11-01,48.984349639875,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2003-12-01,48.8247722464787,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-01-01,48.564941251552,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-02-01,47.344264256668794,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-03-01,48.63657866199429,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-04-01,47.25086193584271,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-05-01,47.3376413053761,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-06-01,46.754602644241295,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-07-01,46.29995023184279,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-08-01,46.20519296058679,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-09-01,45.827246609039605,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-10-01,45.681810407639,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-11-01,45.51224476525821,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2004-12-01,45.67782933372,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-01-01,45.8642542017876,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-02-01,45.6533730792058,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-03-01,45.5482825181438,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-04-01,45.2114800101367,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-05-01,45.168173855734,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-06-01,44.9989772878885,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-07-01,44.8022686086584,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-08-01,44.49574349976479,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-09-01,44.49866456981629,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-10-01,44.391281259636294,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-11-01,44.1156528829905,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2005-12-01,43.6500530558206,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-01-01,42.0490693479749,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-02-01,42.4916380506008,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-03-01,42.6527054784481,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-04-01,42.5592171723572,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-05-01,42.6043926310031,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-06-01,42.8522837498829,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-07-01,42.8928977460197,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-08-01,42.8938878485589,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-09-01,43.07881681456529,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-10-01,43.071851025132,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-11-01,43.194861303924704,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2006-12-01,43.3366400848125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-01-01,43.0357660307335,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-02-01,43.164250848703496,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-03-01,42.956874464115494,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-04-01,43.0948453915855,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-05-01,43.03706834924561,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-06-01,42.9836865893416,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2007-07-01,43.0884402584695,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
