id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
LLSNYL,2021-12-07,2021-12-07,"Allowance for Loan and Lease Losses for Commercial Banks with Assets under $5B in New York-Newark-Jersey City, NY-NJ-PA (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,Quarterly,Q,Thousands of Dollars,Thous. of $,Not Seasonally Adjusted,NSA,2020-12-10 14:49:45-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series represents Allowance for Loan and Lease Losses call item RCFD3123.

The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
LLSRNYL,2021-12-07,2021-12-07,"Loan Loss Reserve to Total Loans for Commercial Banks with Assets under $5B in New York-Newark-Jersey City, NY-NJ-PA (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,"Quarterly, End of Quarter",Q,Percent,%,Not Seasonally Adjusted,NSA,2020-12-10 14:51:25-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series is constructed as ratio of Allowance for Loan and Lease Losses call item RCFD3123 to Quarterly Average of Total Loans call item RCFD3360.
The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDAONMAMMMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Percent Change,% Chg.,Not Seasonally Adjusted,NSA,2021-12-07 09:03:42-06,1,1,The percent change in days in the median number of days on market for listings in a given geography from the previous month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDAONMAMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-08-01,2021-11-01,Monthly,M,Days,Days,Not Seasonally Adjusted,NSA,2021-12-02 16:22:53-06,1,1,"The median number of days on market of listings in a given geography during the specified month (calculated from list date to closing, pending, or off-market date depending on data availability).","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDAONMAYYMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Percent Change from Year Ago,% Chg. from Yr. Ago,Not Seasonally Adjusted,NSA,2021-12-07 09:02:35-06,1,1,The percent change in days in the median number of days on market for listings in a given geography from the same month in the previous year.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDDAYONMAR35620,2021-12-07,2021-12-07,"Housing Inventory: Median Days on Market in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2016-07-01,2021-11-01,Monthly,M,Level,Level,Not Seasonally Adjusted,NSA,2021-12-06 18:07:42-06,1,1,"The median number of days property listings spend on the market in a given geography during the specified month (calculated from list date to closing, pending, or off-market date depending on data availability).","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDDAYONMARMM35620,2021-12-07,2021-12-07,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:20:30-06,1,1,"The median number of days property listings spend on the market in a given geography during the specified month (calculated from list date to closing, pending, or off-market date depending on data availability).","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDDAYONMARYY35620,2021-12-07,2021-12-07,"Housing Inventory: Median Days on Market Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:21:06-06,1,1,"The median number of days property listings spend on the market in a given geography during the specified month (calculated from list date to closing, pending, or off-market date depending on data availability).","New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRI35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2016-07-01,2021-11-01,Monthly,M,U.S. Dollars,U.S. $,Not Seasonally Adjusted,NSA,2021-12-06 16:44:04-06,5,5,The median listing price in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRIMM35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:20:05-06,1,1,The median listing price in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRIPERSQUFEE35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price per Square Feet in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2016-07-01,2021-11-01,Monthly,M,U.S. Dollars,U.S. $,Not Seasonally Adjusted,NSA,2021-12-07 16:39:02-06,5,5,The median listing price per square foot in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRIPERSQUFEEMM35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:17:31-06,1,1,The median listing price per square foot in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRIPERSQUFEEYY35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:16:47-06,1,1,The median listing price per square foot in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDLISPRIYY35620,2021-12-07,2021-12-07,"Housing Inventory: Median Listing Price Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-06 18:00:04-06,1,1,The median listing price in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDOMMDAMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Change,Chg.,Not Seasonally Adjusted,NSA,2021-12-07 09:01:57-06,1,1,The level change in days in the median number of days on market for listings in a given geography from the previous month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDOVSUSMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market Versus the United States in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-08-01,2021-11-01,Monthly,M,Ratio,Ratio,Not Seasonally Adjusted,NSA,2021-12-07 09:01:55-06,1,1,The median days on market in the specified geography divided by the median days on market for the US overall during the same month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDOYYDAMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Days on Market Day in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Change,Chg.,Not Seasonally Adjusted,NSA,2021-12-07 09:00:45-06,1,1,The level change in days in the median number of days on market for listings in a given geography from the same month in the previous year.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDSQUFEE35620,2021-12-07,2021-12-07,"Housing Inventory: Median Home Size in Square Feet in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2016-07-01,2021-11-01,Monthly,M,Level,Level,Not Seasonally Adjusted,NSA,2021-12-07 17:15:24-06,1,1,The median home size in square feet for listings in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDSQUFEEMM35620,2021-12-07,2021-12-07,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:15:59-06,1,1,The median home size in square feet for listings in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MEDSQUFEEYY35620,2021-12-07,2021-12-07,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-07 17:10:34-06,1,1,The median home size in square feet for listings in a given market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MELIPRMMMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Percent Change,% Chg.,Not Seasonally Adjusted,NSA,2021-12-07 08:59:12-06,1,2,The percentage change in the median listing price from the previous month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
MELIPRMSA35620,2021-12-07,2021-12-07,"Market Hotness: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",2017-08-01,2021-11-01,Monthly,M,U.S. Dollars,U.S. $,Not Seasonally Adjusted,NSA,2021-12-02 16:18:33-06,2,2,The median listing price for a market during the specified month.,"New York-Newark-Jersey City, NY-NJ-PA",New York,NY
