date,All Employees: Health Care: Ambulatory Health Care Services,state,msa,city,title,id,frequency,seasonal_adjustment
1995-02-01,267.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-03-01,268.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-04-01,268,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-05-01,268.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-06-01,270.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-07-01,270.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-08-01,272.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-09-01,274.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-10-01,276.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-11-01,277.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-12-01,278.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-01-01,274.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-02-01,277.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-03-01,278.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-04-01,277.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-05-01,279.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-06-01,280.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-07-01,280.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-08-01,281,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-09-01,281.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-10-01,283.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-11-01,284,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1996-12-01,284.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-01-01,284.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-02-01,285.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-03-01,286.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-04-01,287.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-05-01,288.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-06-01,289.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-07-01,291.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-08-01,292.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-09-01,293.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-10-01,292.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-11-01,294.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1997-12-01,295.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-01-01,296.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-02-01,296.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-03-01,297.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-04-01,298.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-05-01,298.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-06-01,298,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-07-01,299.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-08-01,299,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-09-01,298.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-10-01,301.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-11-01,302.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1998-12-01,301.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-01-01,306.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-02-01,306.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-03-01,306.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-04-01,308,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-05-01,307.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-06-01,307.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-07-01,306.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-08-01,308.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-09-01,307.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-10-01,306.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-11-01,307.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1999-12-01,306.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-01-01,309.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-02-01,309.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-03-01,309.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-04-01,310.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-05-01,311.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-06-01,311.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-07-01,311.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-08-01,312.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-09-01,314.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-10-01,312.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-11-01,312.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2000-12-01,313.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-01-01,314.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-02-01,315.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-03-01,317.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-04-01,316.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-05-01,318.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-06-01,320,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-07-01,321.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-08-01,322.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-09-01,322.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-10-01,322.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-11-01,323.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2001-12-01,325.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-01-01,325.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-02-01,326.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-03-01,327.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-04-01,328.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-05-01,329.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-06-01,330.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-07-01,331.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-08-01,332.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-09-01,333.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-10-01,337,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-11-01,338.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2002-12-01,339,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-01-01,341.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-02-01,339.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-03-01,341.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-04-01,341.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-05-01,342.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-06-01,344.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-07-01,345,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-08-01,344.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
